tax_path,kingdom,phylum,class,order,family,genus,species,n_pos_conn,n_neg_conn,group,Label,Middle_depth,N_reads
"65865:s__MarineAlpha4-Bin1 sp002937525:""species""	65864:g__MarineAlpha4-Bin1:""genus""	21835:f__GCA-2717185:""family""	4128:o__UBA8366:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,UBA8366,GCA-2717185,MarineAlpha4-Bin1,MarineAlpha4-Bin1 sp002937525,1,0,Present since Middle Ages,HB_02,229.0,54
"84162:s__SLTB01 sp007694905:""species""	82942:g__SLTB01:""genus""	2142:f__HTCC2089:""family""	103:o__Pseudomonadales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,HTCC2089,SLTB01,SLTB01 sp007694905,1,0,Present since Middle Ages,HB_02,229.0,62
"100746:s__JABFXA01 sp013361955:""species""	100745:g__JABFXA01:""genus""	6453:f__Nocardioidaceae:""family""	345:o__Propionibacteriales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Nocardioidaceae,JABFXA01,JABFXA01 sp013361955,1,1,Present since Middle Ages,HB_02,229.0,64
"123053:s__JACXTP01 sp016919625:""species""	123052:g__JACXTP01:""genus""	2416:f__UBA472:""family""	1938:o__Methanomassiliicoccales_B:""order""	1937:c__Thermoplasmata_A:""class""	918:p__Thermoplasmatota:""phylum""	14:k__Archaea:""kingdom""	13:l__Archaea:""lineage""	12:d__Archaea:""superkingdom""	1:root:""no rank""",Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,UBA472,JACXTP01,JACXTP01 sp016919625,1,1,Present since Middle Ages,HB_02,229.0,57
"135430:s__Sphingopyxis sp017745175:""species""	23296:g__Sphingopyxis:""genus""	1413:f__Sphingomonadaceae:""family""	1412:o__Sphingomonadales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingopyxis,Sphingopyxis sp017745175,1,1,Present since Middle Ages,HB_02,229.0,81
"196493:s__Nitrosomonas communis:""species""	8973:g__Nitrosomonas:""genus""	8972:f__Nitrosomonadaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas communis,1,0,Present since Middle Ages,HB_02,229.0,81
"200116:s__Mycobacterium vaccae:""species""	37343:g__Mycobacterium_B:""genus""	37342:f__Mycobacteriaceae:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium vaccae,1,1,Present since Middle Ages,HB_02,229.0,61
"219655:s__Pedococcus cremeus:""species""	198603:g__Pedococcus:""genus""	4036:f__Dermatophilaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Pedococcus,Pedococcus cremeus,1,1,Present since Middle Ages,HB_02,229.0,82
"234341:s__Thiorhodovibrio winogradskyi:""species""	186935:g__Thiorhodovibrio:""genus""	1278:f__Chromatiaceae:""family""	776:o__Chromatiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiorhodovibrio,Thiorhodovibrio winogradskyi,1,1,Present since Middle Ages,HB_02,229.0,55
"242925:s__Actinoplanes atraurantiacus:""species""	40206:g__Actinoplanes:""genus""	40205:f__Micromonosporaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Micromonosporaceae,Actinoplanes,Actinoplanes atraurantiacus,1,1,Present since Middle Ages,HB_02,229.0,54
"65865:s__MarineAlpha4-Bin1 sp002937525:""species""	65864:g__MarineAlpha4-Bin1:""genus""	21835:f__GCA-2717185:""family""	4128:o__UBA8366:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,UBA8366,GCA-2717185,MarineAlpha4-Bin1,MarineAlpha4-Bin1 sp002937525,1,0,Present since Middle Ages,HB_33,269.0,58
"123965:s__VGBK01 sp016932695:""species""	122451:g__VGBK01:""genus""	18708:f__UBA11373:""family""	7381:o__UBA5794:""order""	681:c__Acidimicrobiia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Acidimicrobiia,UBA5794,UBA11373,VGBK01,VGBK01 sp016932695,1,0,Present since Middle Ages,HB_33,269.0,124
"138285:s__Ferruginibacter sp018057635:""species""	3923:g__Ferruginibacter:""genus""	748:f__Chitinophagaceae:""family""	692:o__Chitinophagales:""order""	65:c__Bacteroidia:""class""	22:p__Bacteroidota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,Ferruginibacter sp018057635,1,0,Present since Middle Ages,HB_33,269.0,52
"174631:s__Aquabacterium sp903894125:""species""	15000:g__Aquabacterium:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacterium sp903894125,1,0,Present since Middle Ages,HB_33,269.0,85
"176063:s__JACRCG01 sp903930585:""species""	46980:g__JACRCG01:""genus""	46979:f__Pseudopelobacteraceae:""family""	487:o__Geobacterales:""order""	42620:c__Desulfuromonadia_A:""class""	5:p__Desulfobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,JACRCG01,JACRCG01 sp903930585,1,0,Present since Middle Ages,HB_33,269.0,60
"87225:s__PALSA-986 sp009778385:""species""	66938:g__PALSA-986:""genus""	3417:f__UBA233:""family""	3416:o__B26-1:""order""	2804:c__Bathyarchaeia_A:""class""	15:p__Crenarchaeota:""phylum""	14:k__Archaea:""kingdom""	13:l__Archaea:""lineage""	12:d__Archaea:""superkingdom""	1:root:""no rank""",Archaea,Crenarchaeota,Bathyarchaeia,B26-1,UBA233,PALSA-986,PALSA-986 sp009778385,1,0,Present since Middle Ages,HB_08,300.5,88
"157575:s__Devosia sp900470445:""species""	4686:g__Devosia:""genus""	4685:f__Devosiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,Devosia sp900470445,1,0,Present since Middle Ages,HB_08,300.5,64
"4049:s__Rhodoferax ferrireducens_A:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax ferrireducens_A,1,1,Present since Middle Ages,HB_15,605.5,52
"94252:s__Tabrizicola sp012036325:""species""	13022:g__Tabrizicola:""genus""	440:f__Rhodobacteraceae:""family""	439:o__Rhodobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tabrizicola,Tabrizicola sp012036325,1,2,Present since Middle Ages,HB_15,605.5,70
"103267:s__Sphingomonas sp013822915:""species""	11683:g__Sphingomonas:""genus""	1413:f__Sphingomonadaceae:""family""	1412:o__Sphingomonadales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sp013822915,1,1,Present since Middle Ages,HB_15,605.5,53
"175953:s__Phenylobacterium sp903928755:""species""	5753:g__Phenylobacterium:""genus""	1289:f__Caulobacteraceae:""family""	1288:o__Caulobacterales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,Phenylobacterium sp903928755,1,1,Present since Middle Ages,HB_15,605.5,60
"51326:s__Sulfuricurvum sp002282015:""species""	38180:g__Sulfuricurvum_A:""genus""	38179:f__Sulfurimonadaceae:""family""	478:o__Campylobacterales:""order""	477:c__Campylobacteria:""class""	476:p__Campylobacterota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Sulfurimonadaceae,Sulfuricurvum,Sulfuricurvum sp002282015,1,1,Present since Middle Ages,HB_05,683.4,53
"57504:s__Thiocapsa sp002423035:""species""	57503:g__Thiocapsa:""genus""	1278:f__Chromatiaceae:""family""	776:o__Chromatiales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiocapsa,Thiocapsa sp002423035,1,1,Present since Middle Ages,HB_36,865.6,54
"187886:s__Polaromonas sp000282655:""species""	11759:g__Polaromonas:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Polaromonas,Polaromonas sp000282655,1,1,Present since Middle Ages,HB_36,865.6,78
"123053:s__JACXTP01 sp016919625:""species""	123052:g__JACXTP01:""genus""	2416:f__UBA472:""family""	1938:o__Methanomassiliicoccales_B:""order""	1937:c__Thermoplasmata_A:""class""	918:p__Thermoplasmatota:""phylum""	14:k__Archaea:""kingdom""	13:l__Archaea:""lineage""	12:d__Archaea:""superkingdom""	1:root:""no rank""",Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,UBA472,JACXTP01,JACXTP01 sp016919625,1,1,Present since Middle Ages,HB_11,900.5,108
"157661:s__Pararhizobium sp900474095:""species""	157468:g__Pararhizobium:""genus""	277:f__Rhizobiaceae:""family""	276:o__Rhizobiales:""order""	164:c__Alphaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pararhizobium,Pararhizobium sp900474095,1,1,Present since Middle Ages,HB_11,900.5,55
"123353:s__JAFGLK01 sp016928125:""species""	123352:g__JAFGLK01:""genus""	8932:f__UBA1429:""family""	8931:o__UBA1429:""order""	942:c__Anaerolineae:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Anaerolineae,UBA1429,UBA1429,JAFGLK01,JAFGLK01 sp016928125,1,1,Present since Middle Ages,HB_19,1003.8,51
"122902:s__RBG-13-53-26 sp016875915:""species""	16206:g__RBG-13-53-26:""genus""	16205:f__RBG-13-53-26_B:""family""	16204:o__UBA2777:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,UBA2777,RBG-13-53-26,RBG-13-53-26,RBG-13-53-26 sp016875915,0,0,Present since Middle Ages,HB_33,269.0,1182
"122902:s__RBG-13-53-26 sp016875915:""species""	16206:g__RBG-13-53-26:""genus""	16205:f__RBG-13-53-26_B:""family""	16204:o__UBA2777:""order""	213:c__Dehalococcoidia:""class""	37:p__Chloroflexota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Chloroflexota,Dehalococcoidia,UBA2777,RBG-13-53-26,RBG-13-53-26,RBG-13-53-26 sp016875915,0,0,Present since Middle Ages,HB_08,300.5,751
"243723:s__Promicromonospora panici:""species""	190036:g__Promicromonospora:""genus""	5868:f__Cellulomonadaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Cellulomonadaceae,Promicromonospora,Promicromonospora panici,28,12,Present since modern time,HB_43,0.0,61
"243723:s__Promicromonospora panici:""species""	190036:g__Promicromonospora:""genus""	5868:f__Cellulomonadaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Cellulomonadaceae,Promicromonospora,Promicromonospora panici,28,12,Present since modern time,HB_27,64.5,100
"193809:s__Streptomyces avicenniae:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avicenniae,25,10,Present since modern time,HB_43,0.0,56
"193809:s__Streptomyces avicenniae:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avicenniae,25,10,Present since modern time,HB_27,64.5,68
"173073:s__Rhodoferax sp903856025:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903856025,24,14,Present since modern time,HB_43,0.0,98
"196347:s__Streptomyces mangrovisoli:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mangrovisoli,24,13,Present since modern time,HB_43,0.0,56
"173073:s__Rhodoferax sp903856025:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp903856025,24,14,Present since modern time,HB_27,64.5,55
"196347:s__Streptomyces mangrovisoli:""species""	3648:g__Streptomyces:""genus""	3647:f__Streptomycetaceae:""family""	3646:o__Streptomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces mangrovisoli,24,13,Present since modern time,HB_27,64.5,61
"226098:s__Lentzea indica:""species""	193806:g__Lentzea:""genus""	37540:f__Pseudonocardiaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Lentzea,Lentzea indica,23,19,Present since modern time,HB_43,0.0,51
"226098:s__Lentzea indica:""species""	193806:g__Lentzea:""genus""	37540:f__Pseudonocardiaceae_B:""family""	37341:o__Mycobacteriales:""order""	37340:c__Actinomycetia:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Pseudonocardiaceae,Lentzea,Lentzea indica,23,19,Present since modern time,HB_27,64.5,121
"64138:s__Rhodoferax sp002784245:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp002784245,21,15,Present since modern time,HB_43,0.0,96
"94439:s__JAAXHF01 sp012271025:""species""	93373:g__JAAXHF01:""genus""	50762:f__Bin18:""family""	50761:o__Bin18:""order""	46744:c__Binatia:""class""	976:p__Desulfobacterota_B:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Desulfobacterota,Binatia,Bin18,Bin18,JAAXHF01,JAAXHF01 sp012271025,21,5,Present since modern time,HB_43,0.0,88
"137474:s__Ornithinibacter sp017989115:""species""	137473:g__Ornithinibacter:""genus""	4036:f__Dermatophilaceae:""family""	542:o__Actinomycetales_A:""order""	344:c__Actinobacteria:""class""	343:p__Actinobacteriota:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Dermatophilaceae,Ornithinibacter,Ornithinibacter sp017989115,21,20,Present since modern time,HB_43,0.0,61
"64138:s__Rhodoferax sp002784245:""species""	4048:g__Rhodoferax:""genus""	110:f__Burkholderiaceae_A:""family""	81:o__Betaproteobacteriales:""order""	72:c__Gammaproteobacteria:""class""	71:p__Proteobacteria:""phylum""	4:k__Bacteria:""kingdom""	3:l__Bacteria:""lineage""	2:d__Bacteria:""superkingdom""	1:root:""no rank""",Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Rhodoferax,Rhodoferax sp002784245,21,15,Present since modern time,HB_27,64.5,60
